date,strategy_nav,csi300_nav,strategy_return,csi300_return,held_count,active_csi300_count,tradable_count
2018-12-14,1.1590443086724447,1.0029017476399222,-0.017724614548539686,-0.016703420853953932,11,300,30
2018-12-17,1.1551208178629386,1.001409715068616,-0.0033851085589644762,-0.001487715596086292,11,300,30
2018-12-18,1.1391429690867774,0.9910287282888515,-0.01383218839889114,-0.010366373147331909,9,300,30
2018-12-19,1.1244037893953605,0.9792127893341457,-0.012938832167162554,-0.011922902553095138,7,300,30
2018-12-20,1.1025797651576752,0.9717019295846135,-0.019409418968092434,-0.0076703039741131684,7,300,30
2018-12-21,1.08262904615071,0.9596578917247973,-0.018094581124579432,-0.012394786398093105,7,300,30
2018-12-24,1.0940900005176983,0.9624455527987729,0.01058622471634014,0.002904848798737314,7,300,30
2018-12-25,1.086212322997241,0.9558185113581081,-0.007200209778656113,-0.006885627370185721,7,300,30
2018-12-26,1.0729099821438144,0.9509876096199693,-0.012246538334899955,-0.005054203994516393,6,300,30
2018-12-27,1.065759616557287,0.9473382498185526,-0.006664459931894943,-0.0038374420071308757,6,300,30
2018-12-28,1.0716582074116685,0.9537182645243629,0.005534635355611976,0.006734674449207834,6,300,30
2019-01-02,1.067735777224522,0.9406953238462598,-0.0036601503725897655,-0.013654913785884126,7,300,30
2019-01-03,1.0628363334366648,0.9392064830266357,-0.004588629408478579,-0.0015827024774999199,5,300,30
2019-01-04,1.0902291817289416,0.9617074416655421,0.02577334574524981,0.02395741409960883,5,300,30
2019-01-07,1.0918428432966314,0.967545749306759,0.0014801122504635833,0.006070773073259872,5,300,30
2019-01-08,1.0952771816634894,0.9654550035012773,0.0031454511864440703,-0.0021608753973438866,5,300,30
2019-01-09,1.107816555226236,0.9752055079836102,0.01144858468036547,0.010099387798470305,6,300,30
2019-01-10,1.1032040778050198,0.9733713641680298,-0.0041635750968483,-0.0018807767189222835,7,300,30
2019-01-11,1.1034489628340165,0.9803690941645427,0.0002219761818539017,0.007189167725818679,7,300,30
2019-01-14,1.0926773059533477,0.9718159419237771,-0.00976180797071353,-0.008724420518431808,4,300,30
2019-01-15,1.133772310402361,0.9908894046165794,0.037609460931522065,0.019626620504954007,5,300,30
2019-01-16,1.139235624725227,0.9910984272383792,0.004818705019288605,0.00021094445134428597,5,300,30
2019-01-17,1.1350265661198558,0.9856403091812741,-0.0036946339405306227,-0.005507140266899357,5,300,30
2019-01-18,1.1724556482930832,1.0036176649649435,0.0329763930558741,0.018239266004250965,6,300,30
2019-01-21,1.1797948022806348,1.0091518654749407,0.0062596431670881025,0.005514251794472402,8,300,30
2019-01-22,1.1574674344906026,0.9957456176878268,-0.01892478907931426,-0.013284668290044266,8,300,30
2019-01-23,1.1594667053883507,0.9950265086111234,0.0017272804730163738,-0.0007221815129582199,6,300,30
2019-01-24,1.1689304602083086,1.0006431008505945,0.008162161773147214,0.005644665936901383,8,300,30
2019-01-25,1.1777397080759944,1.0087811769190926,0.007536160761963437,0.008132845828428215,9,300,30
2019-01-28,1.1841583189634253,1.0085626532690293,0.005449940121248504,-0.00021662145870993132,7,300,30
2019-01-29,1.1963442391017123,1.011790627621597,0.010290786242969705,0.003200568990042507,7,300,30
2019-01-30,1.1894354182008275,1.003715866999262,-0.005774943929242461,-0.007980663589774784,8,300,30
2019-01-31,1.2112752765510897,1.0142171753947715,0.018361533561273638,0.010462431391967897,8,300,30
2019-02-01,1.2205019344906585,1.0287162641125527,0.007617308895992728,0.014295842221502042,9,300,30
2019-02-11,1.2639571362749547,1.0474285392777705,0.03560436944528959,0.018189928377734255,9,300,30
2019-02-12,1.2647144885506776,1.054990095920303,0.0005991914234965146,0.0072191623189361565,9,300,30
2019-02-13,1.2827614275361756,1.0761163003055323,0.014269575583165241,0.020025026269844037,17,300,30
2019-02-14,1.2877474121188557,1.077735037995948,0.0038869149599055565,0.001504240470993956,19,300,30
2019-02-15,1.2639503226217699,1.0576384333220064,-0.018479625175817787,-0.018647073691982263,11,300,30
2019-02-18,1.31837161959979,1.0915467124734992,0.043056515753828094,0.032060369671881306,15,300,30
2019-02-19,1.310412197870112,1.0896047913685534,-0.006037312705574031,-0.0017790545129721114,15,300,30
2019-02-20,1.3184399204657917,1.093507561408189,0.006126104907087856,0.0035818216573129114,11,300,30
2019-02-21,1.314324217962238,1.0905868859385226,-0.003121645847995569,-0.002670923890005228,18,300,30
2019-02-22,1.3872772212180533,1.115108891433383,0.055506093746734195,0.02248514612731456,19,300,30
2019-02-25,1.4829928327271344,1.1814302996401633,0.06899530248542622,0.059475275209696754,13,300,30
2019-02-26,1.4700975753097298,1.1672416273301829,-0.008695428010728253,-0.012009741340053615,17,300,30
2019-02-27,1.460438209853679,1.1652458918073376,-0.006570560769760879,-0.001709787824659803,15,300,30
2019-02-28,1.4396726622450509,1.1623885317838343,-0.014218710157349752,-0.002452151982335171,15,300,30
2019-03-01,1.4832369449790306,1.1878387432039812,0.03025985272655294,0.02189475439945232,13,300,30
2019-03-04,1.5075454125771042,1.2019007103948522,0.016388795923915803,0.011838279624506454,15,300,30
2019-03-05,1.5396121178918474,1.208841359995,0.02127080554072735,0.005774727928954837,14,300,30
2019-03-06,1.5498962391498727,1.2190037488979177,0.006679683238728458,0.00840671839931062,15,300,30
2019-03-07,1.5589408729019532,1.2065732121774086,0.005835638234106266,-0.01019729162584393,16,300,30
2019-03-08,1.4621861453165788,1.158653662728045,-0.06206439850747289,-0.03971540969560139,15,300,30
2019-03-11,1.4870245707166252,1.1815791985674824,0.016987184210166702,0.0197863577157813,11,300,30
2019-03-12,1.506401723898827,1.1896254561050268,0.013030822465067593,0.006809748806765992,13,300,30
